753.883	2.53	
754.21	2.56	
754.538	2.61	
754.865	2.53	
755.193	2.53	
755.52	2.59	
755.847	2.59	
756.175	2.63	
756.502	2.74	
756.829	2.58	
757.156	2.79	
757.483	2.75	
757.81	2.65	
758.137	2.71	
758.464	2.71	
758.791	2.74	
759.118	2.81	
759.445	2.77	
759.772	2.96	
760.099	2.91	
760.426	2.93	
760.752	2.97	
761.079	2.83	
761.405	2.97	
761.732	2.95	
762.059	3.03	
762.385	3.07	
762.711	3.13	
763.038	3.17	
763.364	3.21	
763.69	3.18	
764.017	3.33	
764.343	3.31	
764.669	3.36	
764.995	3.44	
765.321	3.29	
765.647	3.26	
765.973	3.31	
766.299	3.48	
766.625	3.43	
766.951	3.42	
767.277	3.52	
767.603	3.37	
767.928	3.51	
768.254	3.54	
768.58	3.54	
768.905	3.51	
769.231	3.49	
769.556	3.59	
769.882	3.5	
770.207	3.68	
770.533	3.71	
770.858	3.63	
771.183	3.65	
771.509	3.72	
771.834	3.87	
772.159	3.65	
772.484	3.73	
772.809	3.71	
773.134	3.85	
773.459	3.66	
773.784	3.83	
774.109	3.7	
774.434	3.82	
774.759	3.84	
775.083	3.9	
775.408	3.74	
775.733	3.88	
776.057	3.93	
776.382	4.04	
776.706	3.9	
777.031	4.07	
777.355	4.17	
777.68	4.11	
778.004	4.04	
778.328	3.9	
778.653	4.11	
778.977	3.99	
779.301	4.04	
779.625	4.02	
779.949	3.85	
780.273	4.06	
780.597	4.04	
780.921	4.07	
781.245	4.07	
781.569	4.03	
781.893	4.14	
782.217	4.09	
782.541	4.23	
782.864	4.09	
783.188	4.1	
783.512	3.98	
783.835	4.16	
784.159	4.22	
784.482	4.14	
784.805	4.31	
785.129	4.27	
785.452	4.29	
785.776	4.11	
786.099	4.12	
786.422	4.17	
786.745	4.21	
787.068	4.17	
787.391	4.18	
787.714	4.03	
788.037	4.23	
788.36	4.05	
788.683	4.21	
789.006	4.14	
789.329	4.1	
789.652	4.02	
789.974	3.99	
790.297	4.2	
790.62	4.11	
790.942	4.2	
791.265	3.88	
791.587	4.09	
791.91	3.93	
792.232	3.85	
792.554	3.9	
792.877	4.08	
793.199	3.83	
793.521	3.87	
793.843	3.97	
794.165	3.8	
794.488	3.87	
794.81	3.98	
795.132	3.74	
795.454	4.06	
795.775	3.79	
796.097	3.79	
796.419	3.7	
796.741	3.77	
797.063	3.82	
797.384	3.8	
797.706	3.74	
798.028	3.92	
798.349	3.7	
798.671	3.77	
798.992	3.72	
799.313	3.73	
799.635	3.64	
799.956	3.75	
800.277	3.55	
800.599	3.65	
800.92	3.66	
801.241	3.68	
801.562	3.57	
801.883	3.69	
802.204	3.58	
802.525	3.57	
802.846	3.47	
803.167	3.41	
803.488	3.57	
803.808	3.41	
804.129	3.47	
804.45	3.34	
804.77	3.38	
805.091	3.44	
805.412	3.27	
805.732	3.46	
806.053	3.42	
806.373	3.45	
806.693	3.34	
807.014	3.26	
807.334	3.49	
807.654	3.22	
807.974	3.18	
808.294	3.21	
808.615	3.23	
808.935	3.17	
809.255	3.17	
809.575	3.19	
809.894	3.21	
810.214	3.08	
810.534	3.1	
810.854	3.18	
811.174	2.91	
811.493	2.96	
811.813	2.92	
812.133	2.99	
812.452	2.96	
812.772	2.96	
813.091	2.94	
813.41	2.96	
813.73	2.96	
814.049	2.83	
814.368	3.02	
814.688	2.91	
815.007	2.81	
815.326	2.74	
815.645	2.77	
815.964	2.6	
816.283	2.8	
816.602	2.68	
816.921	2.7	
817.24	2.91	
817.559	2.81	
817.877	2.58	
818.196	2.5	
818.515	2.67	
818.833	2.61	
819.152	2.51	
819.47	2.59	
819.789	2.6	
820.107	2.68	
820.426	2.49	
820.744	2.73	
821.062	2.44	
821.381	2.57	
821.699	2.38	
822.017	2.52	
822.335	2.47	
822.653	2.34	
822.971	2.39	
823.289	2.34	
823.607	2.33	
823.925	2.26	
824.243	2.46	
824.561	2.21	
824.879	2.26	
825.196	2.37	
825.514	2.38	
825.832	2.42	
826.149	2.29	
826.467	2.32	
826.784	2.26	
827.101	2.4	
827.419	2.26	
827.736	2.4	
828.053	2.46	
828.371	2.27	
828.688	2.31	
829.005	2.12	
829.322	2.28	
829.639	2.19	
829.956	2.27	
830.273	2.26	
830.59	2.28	
830.907	2.08	
831.224	2.21	
831.541	2.12	
831.857	2.36	
832.174	2.13	
832.491	2.21	
832.807	2.34	
833.124	2.19	
833.44	2.38	
833.757	2.28	
834.073	2.21	
834.389	2.25	
834.706	2.12	
835.022	2.11	
835.338	2.28	
835.654	2.18	
835.971	2.4	
836.287	2.04	
836.603	2.29	
836.919	2.32	
837.235	2.56	
837.55	2.22	
837.866	2.47	
838.182	2.38	
838.498	2.29	
838.814	2.56	
839.129	2.3	
839.445	2.09	
839.76	2.59	
840.076	2.3	
840.391	2.4	
840.707	2.35	
841.022	2.32	
841.338	2.24	
841.653	2.34	
841.968	2.53	
842.283	2.37	
842.598	2.54	
842.913	2.31	
843.229	2.41	
843.544	2.71	
843.858	2.73	
844.173	2.55	
844.488	2.48	
844.803	2.44	
845.118	2.68	
845.433	2.32	
845.747	2.68	
846.062	2.68	
846.376	2.59	
846.691	2.59	
847.005	2.67	
847.32	2.89	
847.634	2.96	
847.949	2.71	
848.263	2.51	
848.577	2.79	
848.891	3.12	
849.205	2.34	
849.52	2.97	
849.834	2.95	
850.148	2.98	
850.462	2.79	
850.775	3.17	
851.089	3.05	
851.403	2.92	
851.717	2.88	
852.031	2.87	
852.344	2.92	
852.658	3.03	
852.972	3.13	
853.285	3.21	
853.599	3.11	
853.912	3.01	
854.225	3.31	
854.539	3.09	
854.852	3.39	
855.165	3.58	
855.478	3.53	
855.792	3.38	
856.105	3.37	
856.418	3.44	
856.731	3.48	
857.044	3.54	
857.357	3.28	
857.67	3.74	
857.982	3.8	
858.295	3.74	
858.608	3.47	
858.921	3.52	
859.233	3.56	
859.546	3.76	
859.858	3.41	
860.171	3.56	
860.483	3.69	
860.796	3.51	
861.108	3.74	
861.42	3.68	
861.733	3.66	
862.045	3.74	
862.357	4.17	
862.669	3.73	
862.981	4.16	
863.293	4.02	
863.605	4.11	
863.917	3.95	
864.229	4.08	
864.541	3.85	
864.852	3.82	
865.164	4.2	
865.476	4.01	
865.787	4.1	
866.099	4.12	
866.411	4.13	
866.722	4.34	
867.033	4.47	
867.345	4.36	
867.656	4.49	
867.967	4.61	
868.279	4.43	
868.59	4.33	
868.901	4.77	
869.212	3.85	
869.523	4.93	
869.834	4.62	
870.145	4.64	
870.456	4.48	
870.767	4.71	
871.078	4.2	
871.388	5.27	
871.699	4.49	
872.01	4.62	
872.32	4.67	
872.631	4.73	
872.942	4.89	
873.252	5.02	
873.562	4.92	
873.873	4.66	
874.183	4.93	
874.493	4.73	
874.804	4.89	
875.114	5.18	
875.424	5.07	
875.734	4.55	
